profit,state,country,property_valuation,gender,owns_car,past_3_years_bike_related_purchases,job_industry_category,wealth_segment,tenure
3465.6099999999988,NSW,Australia,10.0,Male,Yes,55.0,Health,Affluent Customer,12.0
4086.21,NSW,Australia,10.0,Male,No,2.0,IT,High Net Worth,4.0
2208.58,VIC,Australia,8.0,Female,Yes,53.0,Health,Mass Customer,21.0
4744.1900000000005,VIC,Australia,3.0,Female,Yes,0.0,Financial Services,Mass Customer,18.0
4054.4799999999996,VIC,Australia,10.0,Female,No,86.0,Health,High Net Worth,12.0
5001.709999999999,VIC,Australia,7.0,Male,Yes,44.0,Financial Services,Affluent Customer,6.0
3186.63,NSW,Australia,10.0,Male,Yes,70.0,Manufacturing,Mass Customer,13.0
3200.1500000000005,NSW,Australia,2.0,Female,Yes,27.0,Retail,High Net Worth,5.0
2200.1099999999997,NSW,Australia,8.0,Female,No,67.0,Manufacturing,Affluent Customer,12.0
2158.71,QLD,Australia,2.0,Female,Yes,72.0,Manufacturing,Mass Customer,10.0
3537.3900000000003,QLD,Australia,5.0,Female,Yes,26.0,Entertainment,Mass Customer,14.0
3632.180000000001,QLD,Australia,6.0,Female,Yes,21.0,Retail,Affluent Customer,18.0
3955.91,QLD,Australia,9.0,Female,Yes,32.0,Retail,Mass Customer,14.0
7204.659999999999,NSW,Australia,9.0,Male,No,19.0,Health,Mass Customer,4.0
2006.1799999999998,QLD,Australia,8.0,Female,No,58.0,,Mass Customer,18.0
10341.57,NSW,Australia,10.0,Female,Yes,19.0,Financial Services,Mass Customer,11.0
2020.7300000000005,QLD,Australia,8.0,Female,Yes,54.0,Health,Mass Customer,7.0
1779.6999999999994,VIC,Australia,8.0,Male,Yes,97.0,IT,Mass Customer,15.0
6298.25,VIC,Australia,4.0,Female,Yes,98.0,Financial Services,Affluent Customer,17.0
1201.25,NSW,Australia,9.0,Female,No,74.0,Financial Services,Mass Customer,6.0
3498.629999999999,NSW,Australia,8.0,Female,No,10.0,Health,Mass Customer,12.0
2357.7999999999993,QLD,Australia,8.0,Female,No,87.0,Manufacturing,Mass Customer,12.0
3618.01,QLD,Australia,5.0,Male,Yes,25.0,Entertainment,High Net Worth,12.0
5296.799999999998,VIC,Australia,2.0,Male,Yes,78.0,Manufacturing,High Net Worth,7.0
5945.77,VIC,Australia,6.0,Male,Yes,87.0,Health,Mass Customer,3.0
239.35000000000014,VIC,Australia,8.0,Female,No,23.0,Health,High Net Worth,14.0
3320.1000000000004,VIC,Australia,10.0,Female,Yes,25.0,Financial Services,Affluent Customer,8.0
2127.5899999999997,VIC,Australia,12.0,Female,Yes,71.0,Financial Services,Affluent Customer,3.0
456.99000000000024,NSW,Australia,8.0,Female,No,20.0,,Affluent Customer,8.0
2598.1600000000003,NSW,Australia,10.0,Female,No,91.0,Manufacturing,High Net Worth,3.0
3388.82,NSW,Australia,8.0,Female,Yes,67.0,Argiculture,High Net Worth,12.0
2343.71,NSW,Australia,10.0,Female,No,33.0,Health,Mass Customer,19.0
4327.24,NSW,Australia,11.0,Female,No,56.0,Health,Mass Customer,12.0
2781.3599999999988,NSW,Australia,9.0,Male,Yes,39.0,Argiculture,Mass Customer,17.0
955.0799999999999,NSW,Australia,9.0,Male,No,10.0,Financial Services,Mass Customer,5.0
667.1500000000001,NSW,Australia,10.0,Male,No,40.0,Health,High Net Worth,2.0
3914.159999999999,NSW,Australia,9.0,Female,No,76.0,Property,Affluent Customer,13.0
8101.26,NSW,Australia,10.0,Female,Yes,91.0,,High Net Worth,4.0
3971.459999999998,VIC,Australia,11.0,Female,Yes,74.0,Health,High Net Worth,17.0
6420.700000000001,VIC,Australia,9.0,Male,No,68.0,Financial Services,Mass Customer,3.0
8326.37,VIC,Australia,10.0,Male,No,50.0,Financial Services,Mass Customer,9.0
2071.99,QLD,Australia,6.0,Male,Yes,20.0,Retail,Mass Customer,9.0
1669.2600000000002,VIC,Australia,9.0,Female,No,35.0,Manufacturing,High Net Worth,4.0
1008.71,NSW,Australia,5.0,Female,Yes,47.0,Health,Mass Customer,9.0
1438.6200000000001,NSW,Australia,8.0,Male,Yes,69.0,Health,Mass Customer,2.0
4404.400000000001,QLD,Australia,3.0,Male,No,12.0,Retail,Mass Customer,4.0
6792.829999999999,VIC,Australia,9.0,Female,No,9.0,,Mass Customer,3.0
3101.7199999999984,NSW,Australia,9.0,Female,No,87.0,Property,Mass Customer,9.0
2662.7499999999995,NSW,Australia,4.0,Female,Yes,97.0,Retail,Mass Customer,3.0
2357.9999999999995,NSW,Australia,7.0,Female,No,10.0,Entertainment,High Net Worth,5.0
4455.490000000001,NSW,Australia,11.0,Female,No,21.0,,Affluent Customer,18.0
1405.9900000000002,NSW,Australia,7.0,Female,No,54.0,,Mass Customer,18.0
2921.7599999999993,NSW,Australia,12.0,Female,Yes,2.0,Manufacturing,Affluent Customer,6.0
5070.2300000000005,QLD,Australia,9.0,Female,Yes,64.0,Property,Mass Customer,19.0
3428.15,QLD,Australia,5.0,Female,Yes,59.0,Health,Mass Customer,2.0
1473.04,NSW,Australia,10.0,Female,Yes,47.0,Financial Services,High Net Worth,18.0
9458.169999999998,NSW,Australia,12.0,Female,Yes,82.0,Retail,Mass Customer,7.0
3329.9700000000003,QLD,Australia,6.0,Female,No,96.0,Financial Services,Affluent Customer,11.0
4724.040000000001,VIC,Australia,10.0,Female,No,98.0,Property,High Net Worth,15.0
2692.7000000000007,QLD,Australia,4.0,Female,No,7.0,Entertainment,High Net Worth,19.0
3634.45,VIC,Australia,4.0,Female,Yes,93.0,Manufacturing,Mass Customer,12.0
3939.7299999999987,VIC,Australia,8.0,Female,No,32.0,Financial Services,High Net Worth,6.0
3931.7699999999986,VIC,Australia,9.0,Male,Yes,19.0,Financial Services,Mass Customer,9.0
3290.26,VIC,Australia,10.0,Male,Yes,91.0,Telecommunications,Affluent Customer,3.0
5004.520000000001,NSW,Australia,9.0,Male,No,7.0,Financial Services,Mass Customer,7.0
2598.13,VIC,Australia,7.0,Female,Yes,19.0,Property,Affluent Customer,4.0
1103.43,NSW,Australia,5.0,Female,Yes,95.0,Health,High Net Worth,1.0
5271.75,NSW,Australia,9.0,Male,Yes,81.0,Financial Services,Mass Customer,8.0
488.0,VIC,Australia,7.0,Male,Yes,13.0,Manufacturing,Mass Customer,7.0
368.1700000000001,QLD,Australia,1.0,Female,Yes,60.0,Financial Services,Mass Customer,19.0
5154.410000000002,NSW,Australia,12.0,Male,No,65.0,Argiculture,Mass Customer,1.0
3236.3199999999997,NSW,Australia,5.0,Female,No,98.0,Retail,Mass Customer,17.0
640.9299999999998,QLD,Australia,8.0,Male,Yes,2.0,Manufacturing,High Net Worth,4.0
6196.16,VIC,Australia,7.0,Female,No,66.0,Property,Mass Customer,17.0
4534.240000000001,NSW,Australia,9.0,Female,No,99.0,,Affluent Customer,1.0
1657.4499999999998,NSW,Australia,8.0,Male,Yes,68.0,Health,Mass Customer,7.0
987.4899999999998,NSW,Australia,10.0,Male,No,37.0,,Affluent Customer,14.0
2917.59,VIC,Australia,8.0,Female,No,70.0,Financial Services,Affluent Customer,17.0
5220.519999999999,NSW,Australia,9.0,Male,No,69.0,Health,High Net Worth,9.0
2415.9700000000003,NSW,Australia,10.0,Female,No,63.0,Argiculture,Mass Customer,5.0
3417.78,NSW,Australia,2.0,Male,No,34.0,Financial Services,Mass Customer,22.0
1834.0300000000002,VIC,Australia,8.0,Female,Yes,53.0,Financial Services,Mass Customer,11.0
2123.26,NSW,Australia,10.0,Female,Yes,97.0,Entertainment,Affluent Customer,17.0
1101.3400000000001,NSW,Australia,5.0,Male,No,83.0,Health,Affluent Customer,3.0
1315.06,VIC,Australia,7.0,Male,No,80.0,Argiculture,Mass Customer,16.0
5025.3099999999995,NSW,Australia,11.0,Male,No,38.0,Property,Mass Customer,13.0
866.5799999999997,QLD,Australia,7.0,Male,Yes,35.0,Manufacturing,Mass Customer,9.0
5445.459999999999,VIC,Australia,12.0,Female,Yes,70.0,Health,High Net Worth,16.0
4597.74,QLD,Australia,3.0,Male,Yes,28.0,Retail,High Net Worth,9.0
4647.13,VIC,Australia,11.0,Female,Yes,98.0,Telecommunications,High Net Worth,16.0
3467.9999999999995,NSW,Australia,5.0,Female,Yes,86.0,Financial Services,Affluent Customer,5.0
938.4999999999995,NSW,Australia,1.0,Female,No,20.0,Retail,Affluent Customer,11.0
4610.639999999999,VIC,Australia,3.0,Male,Yes,26.0,Manufacturing,Affluent Customer,16.0
2688.92,NSW,Australia,4.0,Female,No,86.0,Financial Services,Mass Customer,5.0
3643.0299999999997,NSW,Australia,8.0,Female,No,56.0,Retail,Mass Customer,15.0
4965.43,NSW,Australia,1.0,Male,No,9.0,Retail,Affluent Customer,22.0
3653.689999999999,NSW,Australia,8.0,Female,Yes,40.0,,Mass Customer,17.0
4965.7,VIC,Australia,10.0,Male,Yes,92.0,Financial Services,Affluent Customer,4.0
3338.34,NSW,Australia,9.0,Female,Yes,19.0,Manufacturing,High Net Worth,14.0
3486.14,NSW,Australia,8.0,Female,No,58.0,Financial Services,High Net Worth,12.0
4096.060000000001,NSW,Australia,8.0,Female,Yes,82.0,,High Net Worth,15.0
3082.28,QLD,Australia,3.0,Male,No,79.0,Financial Services,Affluent Customer,11.0
2267.8399999999997,NSW,Australia,9.0,Female,Yes,84.0,Health,Mass Customer,13.0
2177.93,NSW,Australia,8.0,Female,Yes,14.0,,Mass Customer,11.0
2553.83,NSW,Australia,9.0,Female,No,84.0,Financial Services,High Net Worth,12.0
1055.0299999999997,QLD,Australia,4.0,Female,No,65.0,IT,High Net Worth,19.0
3822.8,VIC,Australia,8.0,Male,Yes,79.0,,High Net Worth,19.0
2304.5599999999995,NSW,Australia,1.0,Male,No,12.0,Health,High Net Worth,10.0
1490.77,QLD,Australia,8.0,Female,Yes,20.0,Financial Services,Affluent Customer,18.0
2348.4100000000003,VIC,Australia,7.0,Female,Yes,14.0,,Mass Customer,1.0
5024.04,NSW,Australia,3.0,Female,No,37.0,Argiculture,Mass Customer,15.0
3325.1299999999997,NSW,Australia,11.0,Female,No,56.0,,Mass Customer,6.0
5027.369999999999,QLD,Australia,2.0,Female,No,34.0,Manufacturing,Affluent Customer,17.0
3652.170000000001,VIC,Australia,11.0,Male,No,93.0,Entertainment,High Net Worth,7.0
3952.1500000000005,NSW,Australia,3.0,Female,Yes,26.0,Retail,Mass Customer,2.0
2390.84,VIC,Australia,8.0,Male,No,78.0,Manufacturing,Affluent Customer,1.0
1589.8199999999997,NSW,Australia,11.0,Male,No,43.0,,Mass Customer,9.0
4053.5899999999992,NSW,Australia,10.0,Male,No,77.0,Health,High Net Worth,9.0
7388.599999999999,NSW,Australia,3.0,Female,Yes,60.0,Retail,Mass Customer,20.0
6933.149999999999,QLD,Australia,7.0,Female,No,10.0,Manufacturing,Affluent Customer,8.0
2515.6800000000003,QLD,Australia,7.0,Male,Yes,77.0,Entertainment,Mass Customer,2.0
3355.1100000000006,NSW,Australia,10.0,Female,Yes,0.0,Health,High Net Worth,14.0
2356.83,VIC,Australia,2.0,Female,Yes,7.0,IT,High Net Worth,21.0
5625.17,NSW,Australia,10.0,Female,Yes,46.0,Financial Services,High Net Worth,11.0
3157.95,NSW,Australia,12.0,Male,Yes,8.0,Health,Affluent Customer,18.0
5110.169999999999,NSW,Australia,10.0,Male,Yes,83.0,Manufacturing,Affluent Customer,10.0
3244.1900000000014,VIC,Australia,7.0,Male,No,94.0,Property,Affluent Customer,15.0
1027.8899999999999,VIC,Australia,4.0,Male,Yes,93.0,Financial Services,Mass Customer,19.0
4727.75,VIC,Australia,8.0,Male,No,5.0,Telecommunications,Mass Customer,1.0
2124.71,NSW,Australia,6.0,Male,No,75.0,IT,Mass Customer,18.0
3045.6000000000004,NSW,Australia,8.0,Male,Yes,24.0,Manufacturing,Affluent Customer,17.0
7692.39,QLD,Australia,6.0,Male,Yes,25.0,Property,High Net Worth,13.0
2750.2399999999993,QLD,Australia,7.0,Female,No,26.0,,Affluent Customer,10.0
2481.1899999999987,NSW,Australia,6.0,Female,No,46.0,Telecommunications,Mass Customer,10.0
1750.7600000000002,VIC,Australia,5.0,Female,No,74.0,IT,Mass Customer,11.0
2789.2500000000005,NSW,Australia,9.0,Male,No,2.0,Financial Services,Mass Customer,1.0
3915.6799999999994,NSW,Australia,10.0,Female,Yes,21.0,Argiculture,High Net Worth,10.0
3807.4600000000005,NSW,Australia,10.0,Female,Yes,32.0,Manufacturing,Mass Customer,8.0
8081.86,NSW,Australia,7.0,Male,No,91.0,Financial Services,Mass Customer,5.0
5363.299999999999,NSW,Australia,10.0,Female,Yes,73.0,IT,Affluent Customer,4.0
2781.8800000000006,Victoria,Australia,10.0,Female,Yes,98.0,Argiculture,Mass Customer,1.0
4073.7599999999993,Victoria,Australia,8.0,Female,No,34.0,IT,High Net Worth,3.0
3292.4000000000005,NSW,Australia,10.0,Female,Yes,74.0,Manufacturing,High Net Worth,6.0
2440.7300000000005,QLD,Australia,10.0,Female,Yes,5.0,Entertainment,Mass Customer,18.0
2560.3699999999994,NSW,Australia,10.0,Female,No,37.0,IT,High Net Worth,
1561.5899999999997,NSW,Australia,7.0,Female,Yes,22.0,Property,Mass Customer,5.0
2292.05,NSW,Australia,9.0,Female,No,81.0,IT,High Net Worth,
4738.75,Victoria,Australia,8.0,Female,Yes,58.0,Health,Affluent Customer,
1600.9,QLD,Australia,5.0,Male,Yes,97.0,Manufacturing,Mass Customer,5.0
2183.0999999999995,Victoria,Australia,2.0,Male,Yes,47.0,Manufacturing,Affluent Customer,17.0
3680.34,NSW,Australia,10.0,Female,Yes,70.0,Financial Services,High Net Worth,17.0
1247.2399999999998,NSW,Australia,6.0,Male,Yes,57.0,Manufacturing,Affluent Customer,18.0
2402.3999999999996,NSW,Australia,7.0,Female,Yes,88.0,Manufacturing,Mass Customer,13.0
2017.6600000000003,Victoria,Australia,11.0,Female,Yes,0.0,Manufacturing,Affluent Customer,16.0
5722.380000000002,NSW,Australia,5.0,Female,Yes,19.0,Health,Mass Customer,14.0
3600.26,NSW,Australia,9.0,Female,Yes,32.0,Manufacturing,Affluent Customer,5.0
3501.72,NSW,Australia,9.0,Female,Yes,9.0,Financial Services,Mass Customer,20.0
2102.989999999999,Victoria,Australia,9.0,Female,Yes,32.0,,Mass Customer,10.0
3488.79,NSW,Australia,12.0,Female,Yes,54.0,Financial Services,Affluent Customer,14.0
2813.6600000000008,NSW,Australia,11.0,Male,Yes,84.0,Manufacturing,Affluent Customer,2.0
5870.46,Victoria,Australia,8.0,Male,No,51.0,Property,Affluent Customer,15.0
4063.589999999999,NSW,Australia,9.0,Female,Yes,11.0,Property,High Net Worth,8.0
4177.21,Victoria,Australia,9.0,Male,Yes,91.0,Financial Services,High Net Worth,3.0
1890.5699999999997,NSW,Australia,9.0,Male,No,22.0,Retail,Mass Customer,1.0
3918.1099999999988,Victoria,Australia,10.0,Female,No,82.0,Financial Services,Affluent Customer,14.0
3309.790000000001,QLD,Australia,8.0,Female,Yes,38.0,Financial Services,Mass Customer,8.0
8364.66,NSW,Australia,9.0,Male,Yes,2.0,Health,Mass Customer,20.0
1520.7299999999996,NSW,Australia,8.0,Female,No,86.0,Entertainment,Affluent Customer,18.0
2907.279999999999,NSW,Australia,4.0,Male,No,0.0,Manufacturing,Affluent Customer,1.0
1353.6100000000006,NSW,Australia,6.0,Male,No,65.0,,Mass Customer,14.0
3375.0600000000004,NSW,Australia,9.0,Female,Yes,32.0,Financial Services,High Net Worth,13.0
3320.209999999999,NSW,Australia,9.0,Female,Yes,65.0,,Affluent Customer,5.0
3335.2,Victoria,Australia,9.0,Female,Yes,11.0,IT,Mass Customer,4.0
644.02,NSW,Australia,9.0,Female,Yes,67.0,Health,Mass Customer,
1617.21,NSW,Australia,3.0,Female,No,68.0,Argiculture,Mass Customer,8.0
5887.200000000002,Victoria,Australia,7.0,Male,No,33.0,Health,Mass Customer,20.0
2307.779999999998,Victoria,Australia,9.0,Male,No,35.0,Retail,Affluent Customer,9.0
1600.539999999999,Victoria,Australia,2.0,Male,No,64.0,Manufacturing,Mass Customer,22.0
2715.2800000000007,Victoria,Australia,4.0,Female,No,23.0,Manufacturing,High Net Worth,20.0
4915.77,Victoria,Australia,11.0,Female,Yes,0.0,Manufacturing,Affluent Customer,15.0
687.5100000000002,Victoria,Australia,10.0,Female,No,70.0,Health,Mass Customer,10.0
1043.6399999999999,Victoria,Australia,9.0,Female,Yes,24.0,Property,Mass Customer,10.0
2073.6800000000003,QLD,Australia,10.0,Female,Yes,18.0,Retail,Mass Customer,4.0
4593.01,NSW,Australia,10.0,Female,No,44.0,Argiculture,Mass Customer,6.0
2735.7100000000005,Victoria,Australia,9.0,Male,Yes,45.0,Property,Affluent Customer,19.0
2707.9000000000005,NSW,Australia,9.0,Male,No,54.0,Financial Services,Mass Customer,21.0
151.93999999999994,Victoria,Australia,9.0,Female,Yes,83.0,Manufacturing,Mass Customer,5.0
784.4299999999996,NSW,Australia,3.0,Male,No,33.0,Manufacturing,Mass Customer,9.0
4087.039999999999,Victoria,Australia,7.0,Male,Yes,91.0,Financial Services,Mass Customer,6.0
1310.7700000000004,Victoria,Australia,7.0,Female,Yes,25.0,Financial Services,Affluent Customer,11.0
1061.4800000000005,Victoria,Australia,8.0,Female,Yes,96.0,Property,Mass Customer,11.0
4982.410000000001,QLD,Australia,3.0,Female,Yes,58.0,Manufacturing,High Net Worth,10.0
4043.580000000001,NSW,Australia,10.0,Male,No,39.0,Financial Services,Affluent Customer,19.0
3977.8100000000004,Victoria,Australia,7.0,Male,Yes,19.0,Retail,Affluent Customer,10.0
1392.5899999999997,NSW,Australia,9.0,Female,No,94.0,,High Net Worth,19.0
2959.5800000000004,Victoria,Australia,10.0,Female,No,39.0,Manufacturing,Mass Customer,18.0
2630.11,NSW,Australia,8.0,Male,Yes,87.0,Health,Affluent Customer,10.0
2714.7599999999993,NSW,Australia,9.0,Male,Yes,93.0,Manufacturing,High Net Worth,7.0
3369.4700000000003,QLD,Australia,6.0,Female,Yes,40.0,,High Net Worth,10.0
6985.239999999998,NSW,Australia,8.0,Female,No,43.0,Retail,Mass Customer,21.0
5869.289999999999,NSW,Australia,3.0,Female,No,98.0,Health,Mass Customer,7.0
3533.3599999999997,Victoria,Australia,8.0,Female,Yes,94.0,Property,Mass Customer,11.0
4389.73,Victoria,Australia,12.0,Male,Yes,64.0,Financial Services,Affluent Customer,21.0
1694.5900000000001,Victoria,Australia,10.0,Female,No,61.0,,Mass Customer,2.0
1152.6300000000003,NSW,Australia,12.0,Female,No,92.0,Health,High Net Worth,10.0
1136.3400000000001,NSW,Australia,8.0,Male,No,76.0,Financial Services,Mass Customer,6.0
4222.139999999999,NSW,Australia,11.0,Female,No,30.0,IT,Mass Customer,
2144.289999999999,QLD,Australia,8.0,Male,Yes,9.0,Financial Services,Mass Customer,4.0
6986.24,Victoria,Australia,12.0,Female,No,55.0,IT,High Net Worth,8.0
4722.21,NSW,Australia,9.0,Male,No,23.0,Financial Services,Mass Customer,20.0
2632.16,NSW,Australia,8.0,Female,Yes,73.0,Property,Mass Customer,3.0
938.25,QLD,Australia,9.0,Male,Yes,60.0,Retail,Mass Customer,10.0
2326.3900000000003,NSW,Australia,10.0,Male,Yes,83.0,,Mass Customer,1.0
819.2600000000002,Victoria,Australia,5.0,Female,Yes,66.0,Financial Services,Affluent Customer,15.0
624.9000000000001,Victoria,Australia,2.0,Female,No,29.0,Health,High Net Worth,16.0
1663.83,NSW,Australia,12.0,Female,Yes,64.0,,Affluent Customer,16.0
2795.77,NSW,Australia,8.0,Female,Yes,44.0,Financial Services,Affluent Customer,16.0
2024.5299999999997,NSW,Australia,10.0,Female,No,16.0,Retail,Mass Customer,11.0
3584.829999999998,NSW,Australia,9.0,Male,Yes,64.0,Manufacturing,Mass Customer,9.0
1111.55,Victoria,Australia,10.0,Female,Yes,9.0,Health,Mass Customer,
1694.7600000000002,NSW,Australia,7.0,Female,Yes,81.0,Financial Services,Mass Customer,9.0
4150.06,QLD,Australia,5.0,Female,No,10.0,Health,Mass Customer,4.0
2339.14,NSW,Australia,7.0,Male,Yes,18.0,Retail,Affluent Customer,10.0
1751.35,NSW,Australia,11.0,Male,No,2.0,Manufacturing,Mass Customer,15.0
3288.71,Victoria,Australia,12.0,Female,No,94.0,Financial Services,High Net Worth,1.0
3920.8300000000004,NSW,Australia,7.0,Female,No,25.0,Financial Services,Affluent Customer,19.0
5387.05,NSW,Australia,10.0,Male,No,40.0,Retail,Mass Customer,11.0
4809.95,QLD,Australia,7.0,Female,No,2.0,,Mass Customer,12.0
1261.57,Victoria,Australia,9.0,Female,No,67.0,,Affluent Customer,3.0
3662.2999999999997,NSW,Australia,9.0,Female,No,64.0,Manufacturing,Affluent Customer,16.0
825.73,Victoria,Australia,10.0,Female,No,16.0,Entertainment,High Net Worth,7.0
5619.99,NSW,Australia,6.0,Female,Yes,33.0,Manufacturing,Mass Customer,5.0
1676.4300000000003,NSW,Australia,4.0,Male,No,53.0,Health,High Net Worth,15.0
1821.0300000000002,NSW,Australia,10.0,Female,No,80.0,Manufacturing,Mass Customer,1.0
2755.2799999999997,NSW,Australia,8.0,Female,Yes,23.0,Manufacturing,Affluent Customer,13.0
2098.5200000000004,NSW,Australia,2.0,Female,No,78.0,Manufacturing,Mass Customer,18.0
1924.15,NSW,Australia,9.0,Male,Yes,9.0,Retail,Affluent Customer,17.0
2246.42,QLD,Australia,7.0,Male,Yes,51.0,Manufacturing,High Net Worth,5.0
5665.789999999998,NSW,Australia,1.0,Female,Yes,43.0,Health,Mass Customer,18.0
4449.53,Victoria,Australia,6.0,Female,Yes,80.0,Health,Mass Customer,12.0
2901.1900000000005,Victoria,Australia,7.0,Female,No,22.0,Health,Mass Customer,5.0
4223.289999999999,NSW,Australia,9.0,Female,Yes,84.0,IT,High Net Worth,
3751.75,NSW,Australia,7.0,Male,Yes,84.0,Retail,Mass Customer,2.0
1437.7199999999998,NSW,Australia,9.0,Female,No,16.0,Retail,Mass Customer,15.0
2850.0,Victoria,Australia,4.0,Female,No,8.0,Financial Services,High Net Worth,9.0
1577.7000000000007,NSW,Australia,8.0,Male,Yes,66.0,Manufacturing,High Net Worth,20.0
2566.2700000000004,QLD,Australia,2.0,Female,Yes,62.0,Argiculture,Affluent Customer,7.0
1670.6699999999996,Victoria,Australia,7.0,Female,Yes,33.0,Health,Mass Customer,7.0
3505.63,NSW,Australia,10.0,Male,No,99.0,Property,Mass Customer,4.0
3985.03,Victoria,Australia,1.0,Female,No,69.0,,Mass Customer,11.0
830.3100000000001,NSW,Australia,8.0,Female,Yes,67.0,Manufacturing,Affluent Customer,18.0
3513.019999999999,QLD,Australia,3.0,Female,No,96.0,,Mass Customer,8.0
1824.479999999999,QLD,Australia,5.0,Female,Yes,39.0,Retail,High Net Worth,16.0
3583.4599999999996,NSW,Australia,9.0,Female,No,1.0,Health,Affluent Customer,8.0
2891.59,NSW,Australia,8.0,Female,No,99.0,,Mass Customer,12.0
